target_record_number,target_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_job_value,neighbor_company_name,neighbor_address
BLD-26-02782,11000.0,1,0.20659978235647242,BLD-25-15630,2025-11-05,7278.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,4527 S 62 ST
BLD-26-02782,11000.0,2,0.2564918543382897,BLD-26-00294,2026-01-12,13384.46,AMERIPRO ROOFING OF NEBRASKA,4868 S 52 ST
BLD-26-02782,11000.0,3,0.2779756042938083,BLD-25-16400,2025-11-25,9000.0,STARPOWER EXTERIOR INC,4205 S 62 ST
BLD-26-02782,11000.0,4,0.41241590869650985,BLD-25-16823,2025-12-15,10454.0,4140 S 52ND ST.,4157 J ST
BLD-26-02782,11000.0,5,0.4678842284008965,BLD-25-15789,2025-11-07,4835.0,BLU GENERAL CONTRACTING,4115 S 36 AV
BLD-26-02782,11000.0,6,0.5003591159043301,BLD-25-15686,2025-11-06,9394.0,TURTLE ROOFING OMAHA,3421 X ST
BLD-26-02782,11000.0,7,0.5589673230844385,BLD-26-01809,2026-03-03,10000.0,ORLANDO'S LANDSCAPING & CONCRETE LLC,6235 S 40 ST
BLD-26-02782,11000.0,8,0.5975615828603611,BLD-25-16830,2025-12-15,4000.0,A1 Roofing pros,4421 G ST
BLD-26-02782,11000.0,9,0.6038513259618868,BLD-26-01264,2026-02-18,5184.0,4140 S 52ND ST.,4106 POLK ST
BLD-26-02782,11000.0,10,0.6085936708527874,BLD-26-00761,2026-01-30,5397.07,BULLDOG ROOFING,4931 S 49 AV
BLD-26-02782,11000.0,11,0.6883682575942272,BLD-25-16471,2025-11-28,5600.0,BEST ROOFING,3140 X ST
BLD-26-02782,11000.0,12,0.6962447443753166,BLD-26-02134,2026-03-12,5289.0,4140 S 52ND ST.,2707 S 41 ST
BLD-26-02786,4000.0,1,1.222372141357346,BLD-26-01169,2026-02-13,12000.0,RESULTS CONTRACTING,2315 N 75 ST
BLD-26-02786,4000.0,2,1.2412293539027017,BLD-26-01838,2026-03-04,26750.0,NATHAN JAMES CONSTRUCTION INC.,8216 KEYSTONE DR
BLD-26-02786,4000.0,3,1.3677478294045398,BLD-25-16426,2025-11-25,7685.11,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",5404 FORT ST
BLD-26-02786,4000.0,4,1.3995647300483223,BLD-25-15887,2025-11-10,5182.62,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",521 BEVERLY DR
BLD-26-02786,4000.0,5,1.516111794950558,BLD-25-15487,2025-11-03,3600.0,PAUL DAVIS SYSTEMS,7524 WIRT ST
BLD-26-02786,4000.0,6,1.5212057102895316,BLD-25-16559,2025-12-02,20000.0,PROPERTY FLIPS LLC,3518 N 82 ST
BLD-26-02786,4000.0,7,1.6358798326076156,BLD-25-15533,2025-11-04,3000.0,FIRST-RATE CONSTRUCTION LLC,3505 WEBER CR
BLD-26-02786,4000.0,8,1.6584956286629835,BLD-26-00545,2026-01-20,12880.0,BEST ROOFING,5602 OAK ST
BLD-26-02786,4000.0,9,1.690582789192645,BLD-25-16041,2025-11-14,5500.0,RED RHINO ROOFS & SOLAR LLC,8533 CHARLES ST
BLD-26-02786,4000.0,10,1.7162335134015791,BLD-26-01819,2026-03-04,35367.0,THOMPSON AND THOMPSON 3RD GENERATION,5806 N 56 ST
BLD-26-02786,4000.0,11,1.7356607770867292,BLD-25-15522,2025-11-04,14000.0,SOUTH O ROOFING,7078 GIRARD ST
BLD-26-02786,4000.0,12,1.7616501000432663,BLD-26-00354,2026-01-13,10000.0,PAPIO ROOFING,6623 GLENWOOD RD
BLD-26-02788,18000.0,1,0.8289551276718087,BLD-26-02258,2026-03-16,7500.0,MCCRIGHT PROPERTIES LLC,6420 S 106 CR
BLD-26-02788,18000.0,2,0.9681249510593881,BLD-25-15884,2025-11-07,7720.82,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",3710 PADDOCK RD
BLD-26-02788,18000.0,3,1.011434859387723,BLD-26-01524,2026-02-24,5000.0,JBM CONTRACTOR LLC,4366 S 151 ST
BLD-26-02788,18000.0,4,1.2181218164949252,BLD-25-16106,2025-11-17,25000.0,PINNACLE ROOFING LLC,3304 S 94 ST
BLD-26-02788,18000.0,5,1.3469743286775429,BLD-26-00217,2026-01-09,16910.6,BULLDOG ROOFING,6218 S 107 ST
BLD-26-02788,18000.0,6,1.3499358676887654,BLD-26-00687,2026-01-28,18000.0,SHAMROCK HILLS LLC,14824 Z CR
BLD-26-02788,18000.0,7,1.3517654734542421,BLD-26-01834,2026-03-04,23006.0,INNOVATIVE CONTRACTORS,3123 S 163 ST
BLD-26-02788,18000.0,8,1.4239221873234773,BLD-26-02367,2026-03-17,20600.0,SMART ROOF CONTRACTING LLC,17310 WASHINGTON ST
BLD-26-02788,18000.0,9,1.457010903247071,BLD-26-01236,2026-02-16,20000.0,PAPIO ROOFING,1623 S 152 ST
BLD-26-02788,18000.0,10,1.4724645316003087,BLD-26-01005,2026-02-09,13500.0,NEBRASKALAND ROOFING,15567 HICKORY ST
BLD-26-02788,18000.0,11,1.58899272940854,BLD-26-00196,2026-01-08,6500.0,ARTISAN ROOFING,804 S 129 AV
BLD-26-02788,18000.0,12,1.6903690647708003,BLD-25-16341,2025-11-22,10000.0,TCI GENERAL CONTRACTING SERVICES,5529 S 161 ST
BLD-26-02789,9745.12,1,0.2576470508278197,BLD-26-02016,2026-03-10,8500.0,STARPOWER EXTERIOR INC,4034 NEBRASKA AV
BLD-26-02789,9745.12,2,0.28994126395707864,BLD-25-16451,2025-11-26,1700.0,7417 plum dale rd,5329 N 47 ST
BLD-26-02789,9745.12,3,0.3608448062154387,BLD-25-16826,2025-12-15,4580.0,HORN INDUSTRIES CORPORATION,6714 N 37 ST
BLD-26-02789,9745.12,4,0.3947207316287216,BLD-25-16019,2025-11-13,7000.0,MCCOY ROOFING HOLDINGS,3333 RUGGLES ST
BLD-26-02789,9745.12,5,0.41167057818114405,BLD-25-15563,2025-11-05,500.0,PEERLESS HOMES,3304 REDICK AV
BLD-26-02789,9745.12,6,0.4353570669930149,BLD-26-00172,2026-01-07,8000.0,CITY PLANNING,4413 REDICK AV
BLD-26-02789,9745.12,7,0.46876017346092336,BLD-26-02370,2026-03-16,11269.42,TK REMODELING,5328 N 44 AV
BLD-26-02789,9745.12,8,0.4707688714097101,BLD-26-01299,2026-02-18,8000.0,MATHAL CONSTRUCTION LLC,6742 NORTH RIDGE DR
BLD-26-02789,9745.12,9,0.4775492823231703,BLD-25-16406,2025-11-25,12645.0,STARPOWER EXTERIOR INC,4220 ELLISON AV
BLD-26-02789,9745.12,10,0.47901590423479046,BLD-26-01781,2026-03-03,3000.0,THOMPSON ROOFING,5205 N 48 ST
BLD-26-02789,9745.12,11,0.5143116887584199,BLD-26-01731,2026-03-02,6376.0,APPLE ROOFING,5010 N 49 ST
BLD-26-02789,9745.12,12,0.5195477587570664,BLD-25-16191,2025-11-19,10000.0,RESULTS CONTRACTING,4428 RUGGLES ST
BLD-26-02798,10711.66,1,0.6387405333397509,BLD-26-02241,2026-03-16,28047.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",4304 N 157 AV
BLD-26-02798,10711.66,2,0.6514898430469565,BLD-25-15987,2025-11-13,4800.0,KW ENTERPRISE,15712 LAFAYETTE AV
BLD-26-02798,10711.66,3,0.7045878602337655,BLD-25-16373,2025-11-24,23889.57,AMERIPRO ROOFING OF NEBRASKA,16009 TAYLOR ST
BLD-26-02798,10711.66,4,0.7144469356638288,BLD-25-16304,2025-11-21,11648.82,BULLDOG ROOFING,4243 N 163 AV
BLD-26-02798,10711.66,5,0.7187681431279489,BLD-26-02368,2026-03-17,14800.0,Property Flips LLC,15117 OHIO ST
BLD-26-02798,10711.66,6,0.7434699072365573,BLD-25-15448,2025-11-03,12658.3,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2705 N 153 AV
BLD-26-02798,10711.66,7,0.748387343930302,BLD-26-02245,2026-03-16,14353.0,RED RHINO ROOFS & SOLAR LLC,2504 N 154 AV
BLD-26-02798,10711.66,8,0.7995584906791873,BLD-26-01778,2026-03-03,8299.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV
BLD-26-02798,10711.66,9,0.8348975548323105,BLD-25-16046,2025-11-14,7257.0,ROYALTY ROOFING INC,15062 REDMAN AV
BLD-26-02798,10711.66,10,0.8667338597491757,BLD-26-01450,2026-02-21,11985.0,FIRST CHOICE GUTTERS & SIDING,16306 LAFAYETTE AV
BLD-26-02798,10711.66,11,0.8764428580608169,BLD-26-02337,2026-03-17,6240.0,RED RHINO ROOFS & SOLAR LLC,15706 FRANKLIN ST
BLD-26-02798,10711.66,12,0.932789880566948,BLD-26-00283,2026-01-09,12980.0,EVERLAST EXTERIORS,2517 N 189 ST
BLD-26-02799,5422.93,1,0.14902572755544735,BLD-25-17060,2025-12-29,10082.0,MOOSE ROOFING,7510 HOWELL ST
BLD-26-02799,5422.93,2,0.18391117641921553,BLD-26-02416,2026-03-18,39612.0,White Castle Roofing,7841 BONDESSON ST
BLD-26-02799,5422.93,3,0.2309251477089904,BLD-26-00965,2026-02-06,10000.0,SOUTH O ROOFING,8928 N 78 AVENUE CR
BLD-26-02799,5422.93,4,0.3234218979761773,BLD-25-16572,2025-12-03,9788.0,TURTLE ROOFING OMAHA,8191 TUCKER ST
BLD-26-02799,5422.93,5,0.35945332404021596,BLD-25-16160,2025-11-18,9381.0,"LIGHTNING EXTERIORS, LLC",8827 N 82 ST
BLD-26-02799,5422.93,6,0.367433369699865,BLD-25-16668,2025-12-08,9882.0,TURTLE ROOFING OMAHA,8844 N 82 AV
BLD-26-02799,5422.93,7,0.39153769295529617,BLD-25-15760,2025-11-06,13913.0,MOOSE ROOFING,7809 N 86 AV
BLD-26-02799,5422.93,8,0.4316309699296104,BLD-25-15775,2025-11-06,8000.0,TIMBER RIDGE ROOFING & EXTERIORS,8507 POTTER ST
BLD-26-02799,5422.93,9,0.4377266063433406,BLD-26-02485,2026-03-20,9500.0,QUALITY HOME INSPECTIONS,7360 N 77 AV
BLD-26-02799,5422.93,10,0.46159058806211806,BLD-25-16130,2025-11-17,10000.0,SHAMROCK HILLS LLC,8198 TUCKER ST
BLD-26-02799,5422.93,11,0.487713950698527,BLD-25-16318,2025-11-21,18000.0,RESULTS CONTRACTING,8116 POTTER ST
BLD-26-02799,5422.93,12,0.5038188374061957,BLD-26-02225,2026-03-13,15000.0,RESULTS CONTRACTING,8420 BAKER ST
BLD-26-02807,7450.47,1,0.8204924470978215,BLD-26-00872,2026-02-03,5000.0,4424 N 142 ST,6520 N 33 ST
BLD-26-02807,7450.47,2,0.8207209230894762,BLD-26-01299,2026-02-18,8000.0,MATHAL CONSTRUCTION LLC,6742 NORTH RIDGE DR
BLD-26-02807,7450.47,3,0.8238543625156723,BLD-25-15533,2025-11-04,3000.0,FIRST-RATE CONSTRUCTION LLC,3505 WEBER CR
BLD-26-02807,7450.47,4,0.850827884342554,BLD-25-16048,2025-11-14,8000.0,STARPOWER EXTERIOR INC,4231 ELLISON AV
BLD-26-02807,7450.47,5,0.8636303448034787,BLD-26-02215,2026-03-13,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,7221 N 34 ST
BLD-26-02807,7450.47,6,0.882603004117268,BLD-25-16406,2025-11-25,12645.0,STARPOWER EXTERIOR INC,4220 ELLISON AV
BLD-26-02807,7450.47,7,0.8880076599960323,BLD-25-16038,2025-11-14,17500.0,"HOME PRIDE CONTRACTORS, INC",2856 REYNOLDS ST
BLD-26-02807,7450.47,8,0.9413507080647692,BLD-26-00172,2026-01-07,8000.0,CITY PLANNING,4413 REDICK AV
BLD-26-02807,7450.47,9,0.990534686024566,BLD-25-16826,2025-12-15,4580.0,HORN INDUSTRIES CORPORATION,6714 N 37 ST
BLD-26-02807,7450.47,10,0.9910139099456443,BLD-26-01587,2026-02-26,5200.0,BEST ROOFING,3441 SHEFFIELD ST
BLD-26-02807,7450.47,11,0.9963976689091196,BLD-25-16215,2025-11-19,9240.91,"DOLL HOUSE INVESTMENTS, LLC DBA DHI",2618 WEBER ST
BLD-26-02807,7450.47,12,1.0056573933247648,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-02827,8091.0,1,0.4334417880913499,BLD-25-15568,2025-11-05,8500.0,TCI GENERAL CONTRACTING SERVICES,7524 BAUMAN AV
BLD-26-02827,8091.0,2,0.6279167564837476,BLD-26-02271,2026-03-16,14203.0,TDH HOME BUILDING INC,6523 N 78 ST
BLD-26-02827,8091.0,3,0.6362162942690122,BLD-26-01177,2026-02-13,4900.0,JOHNSON WINDOW INSTALLATIONS,9217 GRAND AV
BLD-26-02827,8091.0,4,0.6362974432193699,BLD-26-02152,2026-03-12,8570.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",9205 GRAND AV
BLD-26-02827,8091.0,5,0.683551505820873,BLD-25-16328,2025-11-21,14000.0,RESULTS CONTRACTING,9329 CAMDEN AV
BLD-26-02827,8091.0,6,0.6841339554400312,BLD-26-01386,2026-02-19,6001.24,ROYALTY ROOFING INC,5517 N 93 AVENUE CR
BLD-26-02827,8091.0,7,0.6903413893685668,BLD-26-01563,2026-02-25,10000.0,RESULTS CONTRACTING,9366 CAMDEN AV
BLD-26-02827,8091.0,8,0.7119406455599903,BLD-26-02437,2026-03-19,4000.0,H&H ROOFING,5564 N 61 AV
BLD-26-02827,8091.0,9,0.7379598991228554,BLD-26-02639,2026-03-24,6600.0,JBM CONTRACTOR LLC,5035 TERRACE DR
BLD-26-02827,8091.0,10,0.7612380010425488,BLD-25-16276,2025-11-20,4563.0,PREMIER ROOFING COMPANY,5007 ARCADIA AV
BLD-26-02827,8091.0,11,0.7820666792099716,BLD-25-15509,2025-11-04,8000.0,LONGVIEW RENOVATION,6218 PARK LANE DR
BLD-26-02827,8091.0,12,0.7947165324633191,BLD-25-15604,2025-11-05,7557.0,BN ENTERPRISES LLC,4521 TERRACE DR
BLD-26-02828,9256.18,1,0.08026011850935276,BLD-26-02271,2026-03-16,14203.0,TDH HOME BUILDING INC,6523 N 78 ST
BLD-26-02828,9256.18,2,0.2707876206827682,BLD-25-15693,2025-11-06,12000.0,RESULTS CONTRACTING,7734 CURTIS AV
BLD-26-02828,9256.18,3,0.31800788020410353,BLD-25-15568,2025-11-05,8500.0,TCI GENERAL CONTRACTING SERVICES,7524 BAUMAN AV
BLD-26-02828,9256.18,4,0.4605539841994375,BLD-26-02437,2026-03-19,4000.0,H&H ROOFING,5564 N 61 AV
BLD-26-02828,9256.18,5,0.46225463527172006,BLD-26-01386,2026-02-19,6001.24,ROYALTY ROOFING INC,5517 N 93 AVENUE CR
BLD-26-02828,9256.18,6,0.5138853632246875,BLD-26-01563,2026-02-25,10000.0,RESULTS CONTRACTING,9366 CAMDEN AV
BLD-26-02828,9256.18,7,0.5584418946395376,BLD-25-15910,2025-11-11,15000.0,FULL CIRCLE ROOFING,6223 VANE ST
BLD-26-02828,9256.18,8,0.5670871839648316,BLD-26-02411,2026-03-18,10000.0,N H EXTERIORS LLC,5416 N 97 ST
BLD-26-02828,9256.18,9,0.571536484622506,BLD-25-15509,2025-11-04,8000.0,LONGVIEW RENOVATION,6218 PARK LANE DR
BLD-26-02828,9256.18,10,0.6034406742145465,BLD-25-16328,2025-11-21,14000.0,RESULTS CONTRACTING,9329 CAMDEN AV
BLD-26-02828,9256.18,11,0.6087949489999345,BLD-26-02424,2026-03-18,5000.0,NEW ENERGY LLC,8830 RUGGLES CR
BLD-26-02828,9256.18,12,0.6125454904779919,BLD-25-16182,2025-11-18,17000.0,RESULTS CONTRACTING,4902 N 93 AV
BLD-26-02829,6000.0,1,0.9113236035421953,BLD-26-01289,2026-02-18,5747.35,BULLDOG ROOFING,21207 WELSH RD
BLD-26-02829,6000.0,2,0.9823590946818092,BLD-25-16146,2025-11-17,6000.0,COALITION RESTORATION CONTRACTORS,21206 WELSH RD
BLD-26-02829,6000.0,3,0.9989761125743412,BLD-25-16364,2025-11-24,16940.04,THOMPSON AND THOMPSON 3RD GENERATION,3422 N 207 ST
BLD-26-02829,6000.0,4,1.4412552388819428,BLD-26-02403,2026-03-18,10454.0,APPLE ROOFING,335 WATERLOO DR
BLD-26-02829,6000.0,5,1.44318637346414,BLD-26-00953,2026-02-05,5000.0,"PANDO CONSTRUCTION, LLC",1857 N 152 PA
BLD-26-02829,6000.0,6,1.4689594236662675,BLD-26-02164,2026-03-12,19381.0,MOOSE ROOFING,16708 WILLIAM ST
BLD-26-02829,6000.0,7,1.4902850387009934,BLD-25-15768,2025-11-06,16800.0,MIGHTY DOG ROOFING,14222 CORBY ST
BLD-26-02829,6000.0,8,1.5042422552905068,BLD-26-01541,2026-02-24,5000.0,MCCRIGHT PROPERTIES LLC,20210 HOPPER ST
BLD-26-02829,6000.0,9,1.5800308785473614,BLD-26-01958,2026-03-09,4993.12,BULLDOG ROOFING,4209 N 130 CR
BLD-26-02829,6000.0,10,1.599434166763331,BLD-26-00514,2026-01-20,22178.0,AMERIPRO ROOFING OF NEBRASKA,15229 DOUGLAS CR
BLD-26-02829,6000.0,11,1.6163364769135957,BLD-26-01554,2026-02-25,7200.0,M5 Exteriors LLC,21310 CLYDESDALE CR
BLD-26-02829,6000.0,12,1.640062332849192,BLD-26-01966,2026-03-09,10000.0,Alspach Roofing Inc,21441 FIELDCREST DR
