pin,property_a,house,street_dir,street_nam,street_typ,apartment,prop_city,prop_zip,land_value,improvemen,total_valu,class,school_dis,numbldgs,bldg_numb,bldg_sf,bldg_story,bldg_yrblt,bldg_desc,quality,condition,acres,sq_feet,centroid_latitude,centroid_longitude,source_county
2413920002,4435 N 39 ST,4435,N,39,ST, ,OMAHA,68111,21900.0,120200.0,142100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2082.0,1.5,1900.0,1 1/2 Story Fin,Average,Fair,0.43,19008.0,41.29891961159598,-95.97065381434483,douglas
2416500657,10906 JACKSON ST,10906, ,JACKSON,ST, ,OMAHA,68154,21100.0,151600.0,172700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,954.0,1.0,1970.0,Ranch,Average,Poor,0.1618,7048.0,41.254379620791546,-96.08408728472266,douglas
2416500681,11365 JACKSON ST,11365, ,JACKSON,ST, ,OMAHA,68154,20900.0,203400.0,224300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1117.0,1.0,1960.0,Raised Ranch,Average,Average,0.14,6174.0,41.25432824640549,-96.09027353003476,douglas
2416500951,11213 LEAVENWORTH ST,11213, ,LEAVENWORTH,ST, ,OMAHA,68154,20900.0,255100.0,276000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1424.0,1.0,1972.0,Split Entry,Average,Average,0.14,6360.0,41.25247309087018,-96.08846863964558,douglas
2416880000,2505 N 48 AV,2505,N,48,AV, ,OMAHA,68104,9600.0,198200.0,207800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1568.0,2.0,1929.0,2 Story,Average,Average,0.09,4240.0,41.28170468483991,-95.98610111998764,douglas
2416900000,2515 N 48 AV,2515,N,48,AV, ,OMAHA,68104,19300.0,133900.0,153200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,983.0,1.0,1915.0,Ranch,Average,Average,0.09,4240.0,41.28192925208781,-95.98610135461583,douglas
2417840000,2506 N 49 ST,2506,N,49,ST, ,OMAHA,68104,19300.0,90300.0,109600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1088.0,1.5,1917.0,1 1/2 Story Fin,Average,Fair,0.09,4240.0,41.28170173167905,-95.98760892736409,douglas
2419250002,5912 HOLMES ST,5912, ,HOLMES,ST, ,OMAHA,68117,20100.0,134700.0,154800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,895.0,1.5,1924.0,1 1/2 Story Fin,Average,Average,0.34,15125.0,41.211094315916924,-96.00385933994595,douglas
2429980000,5432 SPRING ST,5432, ,SPRING,ST, ,OMAHA,68106,15100.0,218800.0,233900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,912.0,1.0,1955.0,Ranch,Average,Good,0.15,6750.0,41.23089231392463,-95.99949184246388,douglas
2431100000,5602 OAK ST,5602, ,OAK,ST, ,OMAHA,68106,27300.0,130600.0,157900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1300.0,1.0,1952.0,Ranch,Average,Worn Out,0.31,13635.0,41.23265844525482,-96.00102189385915,douglas
2437560000,653 N 85 ST,653,N,85,ST, ,OMAHA,68114,21100.0,185000.0,206100.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1270.0,1.0,1955.0,Ranch,Average,Average,0.22,9590.0,41.26528889200266,-96.0431756457103,douglas
2439270000,8326 IZARD ST,8326, ,IZARD,ST, ,OMAHA,68114,22100.0,195800.0,217900.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1056.0,1.0,1962.0,Split Entry,Average,Average,0.28,12320.0,41.26900127383637,-96.04328028675017,douglas
2440450001,8533 CHARLES ST,8533, ,CHARLES,ST, ,OMAHA,68114,21900.0,164800.0,186700.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1280.0,1.0,1948.0,Ranch,Average,Average,0.27,11865.0,41.273071472141204,-96.0481413169729,douglas
2440540000,8909 CHARLES ST,8909, ,CHARLES,ST, ,OMAHA,68114,21300.0,182900.0,204200.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1360.0,1.5,1957.0,1 1/2 Story Fin,Average,Average,0.23,10080.0,41.27303521913609,-96.05172438764603,douglas
2441630004,8709 DECATUR ST,8709, ,DECATUR,ST, ,OMAHA,68114,22600.0,266600.0,289200.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1734.0,1.0,1990.0,Mult Level,Average,Fair,0.32,14000.0,41.275733925732595,-96.04995205336034,douglas
2507750323,3333 S 82 ST,3333,S,82,ST, ,OMAHA,68124,19500.0,179900.0,199400.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1044.0,1.0,1959.0,Raised Ranch,Average,Average,0.15,6875.0,41.229225336713185,-96.03950378706874,douglas
2507750781,8018 PASADENA AV,8018, ,PASADENA,AV, ,OMAHA,68124,0.0,0.0,0.0,E,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,981.0,1.0,1959.0,Raised Ranch,Average,Average,0.1624447,7076.09125707,41.225576419953846,-96.03819081069659,douglas
2507751092,7630 NINA ST,7630, ,NINA,ST, ,OMAHA,68124,19700.0,220500.0,240200.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,960.0,1.0,1963.0,Raised Ranch,Average,Very Good,0.17,7800.0,41.22515405843459,-96.0309762774894,douglas
2508670022,3805 N 88 AV,3805,N,88,AV, ,OMAHA,68134,24300.0,187500.0,211800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1104.0,1.0,1972.0,Raised Ranch,Average,Average,0.23,10197.0,41.293000586881185,-96.0501412897826,douglas
2508670106,8830 RUGGLES CR,8830, ,RUGGLES,CR, ,OMAHA,68134,21600.0,204700.0,226300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1304.0,1.0,1968.0,Split Entry,Average,Average,0.18,7930.0,41.29571476202856,-96.04904422088211,douglas
2508671026,833 N 107 AV,833,N,107,AV, ,OMAHA,68114,19300.0,216100.0,235400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1138.0,1.0,1975.0,Split Entry,Average,Average,0.19,8520.0,41.267992198605036,-96.08043229267516,douglas
2508870006,4931 S 49 AV,4931,S,49,AV, ,OMAHA,68117,17400.0,157400.0,174800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,969.0,1.0,1972.0,Split Entry,Average,Average,0.19,8540.0,41.20924185164493,-95.98952424676384,douglas
2510140020,4916 J ST,4916, ,J,ST, ,OMAHA,68117,18000.0,176300.0,194300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1282.0,1.5,1922.0,1 1/2 Story Fin,Average,Average,0.2,8910.0,41.21462065427854,-95.98935314965145,douglas
2516970000,2633 S 87 AV,2633,S,87,AV, ,OMAHA,68124,27700.0,221000.0,248700.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1286.0,1.0,1960.0,Ranch,Average,Average,0.32,14000.0,41.23451272355743,-96.0494335305546,douglas
2519450000,3220 N 40 AV,3220,N,40,AV, ,OMAHA,68111,7500.0,64800.0,72300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,660.0,1.0,1951.0,Ranch,Average,Fair,0.12,5360.0,41.28775835530164,-95.97368979140495,douglas
2523950000,8713 NICHOLAS ST,8713, ,NICHOLAS,ST, ,OMAHA,68114,21300.0,153800.0,175100.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1326.0,1.0,1958.0,Ranch,Average,Average,0.23,10080.0,41.268958445936946,-96.0484664943023,douglas
2524080000,8806 NICHOLAS ST,8806, ,NICHOLAS,ST, ,OMAHA,68114,21300.0,173400.0,194700.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1072.0,1.0,1958.0,Raised Ranch,Average,Average,0.23,10080.0,41.269463203286065,-96.04911840321726,douglas
2527030000,4925 WILLIAM ST,4925, ,WILLIAM,ST, ,OMAHA,68106,23000.0,242000.0,265000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1008.0,1.0,1926.0,Ranch,Average,Average,0.14,6248.0,41.245633962482685,-95.9890686447898,douglas
2527780000,1507 S 50 ST,1507,S,50,ST, ,OMAHA,68106,20200.0,141800.0,162000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,744.0,1.0,1944.0,Raised Ranch,Average,Average,0.1,4700.0,41.24467323414453,-95.98992015021065,douglas
2528560000,4829 PINE ST,4829, ,PINE,ST, ,OMAHA,68106,24400.0,248600.0,273000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1262.0,2.0,1930.0,2 Story,Average,Average,0.16,7100.0,41.24370957942992,-95.98677192732359,douglas
2528730000,1620 S 48 ST,1620,S,48,ST, ,OMAHA,68106,23600.0,282500.0,306100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1677.0,1.0,1950.0,Raised Ranch,Average,Average,0.15,6600.0,41.243214074339996,-95.98572509033866,douglas
2531220427,2303 N 113 ST,2303,N,113,ST, ,OMAHA,68164,36600.0,188500.0,225100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,960.0,1.0,1984.0,Split Entry,Average,Average,0.28,12354.0,41.280713682454646,-96.08880226311298,douglas
2533720004,2507 BANCROFT ST,2507, ,BANCROFT,ST, ,OMAHA,68105,21200.0,72500.0,93700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,540.0,1.0,1920.0,Ranch,Average,Average,0.26,11534.0,41.23395719178473,-95.9489117806848,douglas
2536480000,3005 S 23 ST,3005,S,23,ST, ,OMAHA,68108,16800.0,195000.0,211800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1490.0,1.5,1929.0,1 1/2 Story Fin,Average,Average,0.17,7426.0,41.231572680144716,-95.94520041880345,douglas
2541840000,1914 S 34 ST,1914,S,34,ST, ,OMAHA,68105,15900.0,246700.0,262600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1894.0,1.5,1918.0,1 1/2 Story Fin,Average,Average,0.15,6750.0,41.24095880182123,-95.96340270328699,douglas
2542870002,2400 N 34 AV,2400,N,34,AV, ,OMAHA,68111,227400.0,3005200.0,3232600.0,M,OMAHA PUBLIC SCHOOL DISTRICT,13.0,1,3304.0,2.0,1969.0,Apartments (Hi-Rise),Fair,Fair,5.21,227375.0,41.280738020612326,-95.96495182655006,douglas
1218900006,4125 VALLEY ST,4125, ,VALLEY,ST, ,OMAHA,68105,36100.0,401400.0,437500.0,M,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3432.0,2.0,1950.0,Multiple - Residential,Average,Good,0.22,10000.0,41.228102977455066,-95.97494848736206,douglas
2505004621,14225 WOOD VALLEY DR,14225, ,WOOD VALLEY,DR, ,DOUGLAS COUNTY,68142,22500.0,244200.0,266700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1163.0,1.0,2013.0,Split Entry,Average,Good,0.0976,4252.0,41.32331689351918,-96.13588112399644,douglas
2505004633,14249 WOOD VALLEY DR,14249, ,WOOD VALLEY,DR, ,DOUGLAS COUNTY,68142,22500.0,236300.0,258800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1163.0,1.0,2012.0,Split Entry,Average,Average,0.1,4441.0,41.32361960851888,-96.1366428414095,douglas
2505004635,14253 WOOD VALLEY DR,14253, ,WOOD VALLEY,DR, ,DOUGLAS COUNTY,68142,22500.0,236300.0,258800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1163.0,1.0,2012.0,Split Entry,Average,Average,0.11,4627.0,41.32367749965243,-96.13676395895942,douglas
0722071662,7907 VERNON AV,7907, ,VERNON,AV, ,OMAHA,68134,20800.0,231500.0,252300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1048.0,1.0,1999.0,Mult Level,Average,Average,0.19,8316.0,41.31674930774149,-96.03479655141005,douglas
0722071520,7869 REDICK AV,7869, ,REDICK,AV, ,OMAHA,68122,16800.0,235100.0,251900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1082.0,1.0,1999.0,Mult Level,Average,Average,0.15,6713.0,41.31757865808408,-96.03476000101374,douglas
2245300121,6530 N 142 CR,6530,N,142,CR, ,DOUGLAS COUNTY,68164,25000.0,262100.0,287100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1292.0,1.0,2009.0,Ranch,Average,Average,0.17,7405.0,41.318075241519715,-96.13608654980166,douglas
0722071854,7865 MARY ST,7865, ,MARY,ST, ,OMAHA,68122,13900.0,255900.0,269800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1337.0,1.5,2000.0,Tri Level,Average,Average,0.12,5564.0,41.31980827495183,-96.03483626651345,douglas
0722071556,6615 N 79 ST,6615,N,79,ST, ,OMAHA,68122,17700.0,214400.0,232100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,982.0,1.0,2000.0,Split Entry,Average,Average,0.16,7095.0,41.31876333273283,-96.03626245572761,douglas
2532200044,5109 S 195 CR,5109,S,195,CR, ,DOUGLAS COUNTY,68135,30000.0,200700.0,230700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1121.0,1.0,2010.0,Split Entry,Average,Good,0.18,7841.0,41.20553442826523,-96.22067729569845,douglas
2532200030,19518 WEIR ST,19518, ,WEIR,ST, ,DOUGLAS COUNTY,68135,29000.0,201900.0,230900.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1121.0,1.0,2009.0,Split Entry,Average,Good,0.14,6098.0,41.20652810420086,-96.22122194292118,douglas
2532200024,5033 S 196 CR,5033,S,196,CR, ,DOUGLAS COUNTY,68135,31000.0,179600.0,210600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1195.0,1.0,2009.0,Ranch,Average,Good,0.23,10019.0,41.20691217383915,-96.22076710139602,douglas
2532200022,5031 S 196 CR,5031,S,196,CR, ,DOUGLAS COUNTY,68135,30600.0,180500.0,211100.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1195.0,1.0,2010.0,Ranch,Average,Good,0.21,9148.0,41.20704112431287,-96.2207416036242,douglas
2246592794,7524 BAUMAN AV,7524, ,BAUMAN,AV, ,OMAHA,68122,24000.0,209900.0,233900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,973.0,1.0,1968.0,Mult Level,Average,Average,0.17,7500.0,41.31918348987274,-96.03011048626286,douglas
2246592796,7518 BAUMAN AV,7518, ,BAUMAN,AV, ,OMAHA,68122,24000.0,207400.0,231400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1222.0,1.0,1968.0,Mult Level,Average,Average,0.17,7500.0,41.31921345102293,-96.02989571964378,douglas
2246592720,6523 N 78 ST,6523,N,78,ST, ,OMAHA,68122,24000.0,220700.0,244700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1202.0,1.0,1969.0,Split Entry,Average,Average,0.17,7500.0,41.318563045105435,-96.0326746584104,douglas
2246592170,7734 CURTIS AV,7734, ,CURTIS,AV, ,OMAHA,68134,24800.0,226900.0,251700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1380.0,1.0,1965.0,Mult Level,Average,Average,0.2,9125.0,41.31633338057187,-96.03277497330599,douglas
2233850756,8415 IOWA ST,8415, ,IOWA,ST, ,DOUGLAS COUNTY,68122,19000.0,217900.0,236900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1223.0,1.0,1994.0,Split Entry,Average,Average,0.14,6328.0,41.32430573733885,-96.0433889605741,douglas
1144325120,7186 N 82 PA,7186,N,82,PA, ,OMAHA,68122,21500.0,181400.0,202900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,828.0,1.0,1974.0,Split Entry,Average,Average,0.1,4500.0,41.32460476763051,-96.0397477598381,douglas
1144325220,8011 WEBER PA,8011, ,WEBER,PA, ,OMAHA,68122,21500.0,286300.0,307800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2052.0,1.5,1978.0,Tri Level,Average,Average,0.1,4590.0,41.3260096414583,-96.03727401917611,douglas
2233853056,8116 POTTER ST,8116, ,POTTER,ST, ,DOUGLAS COUNTY,68122,19000.0,285100.0,304100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1258.0,1.0,2001.0,Ranch,Average,Average,0.14,6273.0,41.33036161596953,-96.03911615115369,douglas
2233854118,8420 BAKER ST,8420, ,BAKER,ST, ,DOUGLAS COUNTY,68122,19000.0,307400.0,326400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1254.0,1.0,2003.0,Ranch,Average,Average,0.2,8911.0,41.330110417379494,-96.04245435043428,douglas
2233854322,7809 N 86 AV,7809,N,86,AV, ,DOUGLAS COUNTY,68122,19000.0,232600.0,251600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1168.0,1.0,2005.0,Split Entry,Average,Average,0.15,6534.0,41.33046017977513,-96.04736466066764,douglas
1147265214,7026 N 88 AV,7026,N,88,AV, ,DOUGLAS COUNTY,68122,22000.0,242800.0,264800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1232.0,1.0,2008.0,Split Entry,Average,Average,0.13,5663.0,41.32297758655462,-96.0504491776533,douglas
2233852086,8507 POTTER ST,8507, ,POTTER,ST, ,DOUGLAS COUNTY,68122,19000.0,216100.0,235100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1113.0,1.0,2000.0,Split Entry,Average,Average,0.14,6480.0,41.32826643898856,-96.0438420555508,douglas
1147265354,6956 N 90 ST,6956,N,90,ST, ,DOUGLAS COUNTY,68122,22000.0,247200.0,269200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1114.0,1.0,2013.0,Mult Level,Average,Average,0.14,6098.0,41.32167071938199,-96.053106736482,douglas
1147265388,8920 READ ST,8920, ,READ,ST, ,DOUGLAS COUNTY,68122,22000.0,217900.0,239900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1114.0,1.0,2007.0,Split Entry,Average,Average,0.12,5227.0,41.32318000012575,-96.05200533940703,douglas
1147265396,8902 READ ST,8902, ,READ,ST, ,DOUGLAS COUNTY,68122,22000.0,233400.0,255400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1243.0,1.0,2008.0,Split Entry,Average,Average,0.12,5227.0,41.32328683032016,-96.05125672945643,douglas
1147265426,8750 READ ST,8750, ,READ,ST, ,DOUGLAS COUNTY,68122,22000.0,226200.0,248200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1210.0,1.0,2007.0,Split Entry,Average,Average,0.1218,5304.0,41.32388016456155,-96.04832156079162,douglas
2328995334,8811 WYOMING ST,8811, ,WYOMING,ST, ,DOUGLAS COUNTY,68122,25000.0,335500.0,360500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2610.0,2.0,2008.0,2 Story,Average,Average,0.1364,5940.0,41.32518687161422,-96.04908847825165,douglas
1147266041,9138 SUMMIT ST,9138, ,SUMMIT,ST, ,DOUGLAS COUNTY,68122,22000.0,238400.0,260400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1322.0,1.5,2015.0,Tri Level,Average,Good,0.1338,5830.0,41.32514660420715,-96.05493906639937,douglas
1147265979,9145 WEBER ST,9145, ,WEBER,ST, ,DOUGLAS COUNTY,68122,22000.0,253900.0,275900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1463.0,1.5,2011.0,Tri Level,Average,Average,0.1199,5222.0,41.326206922438075,-96.05522402987744,douglas
2328995012,7328 N 90 ST,7328,N,90,ST, ,DOUGLAS COUNTY,68122,20000.0,214500.0,234500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1134.0,1.0,2014.0,Split Entry,Average,Good,0.14,6098.4,41.32656294967446,-96.05263056264324,douglas
2328995058,7324 N 89 AV,7324,N,89,AV, ,DOUGLAS COUNTY,68122,20000.0,329500.0,349500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2480.0,2.0,2011.0,2 Story,Average,Average,0.21,9147.6,41.32578425493311,-96.05188913299244,douglas
2328995158,7528 N 89 ST,7528,N,89,ST, ,DOUGLAS COUNTY,68122,20000.0,330100.0,350100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2560.0,2.0,2010.0,2 Story,Average,Average,0.17,7405.2,41.32795061866021,-96.05088518268009,douglas
2328995182,7409 N 89 ST,7409,N,89,ST, ,DOUGLAS COUNTY,68122,20000.0,367100.0,387100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2580.0,2.0,2010.0,2 Story,Average,Average,0.16,6969.6,41.32697732930555,-96.04988278488474,douglas
1842021058,5517 N 93 AVENUE CR,5517,N,93 AVENUE,CR, ,OMAHA,68134,20000.0,177400.0,197400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1104.0,1.0,1966.0,Mult Level,Average,Average,0.18,8190.0,41.3095169937157,-96.05917765746564,douglas
1842021366,5416 N 97 ST,5416,N,97,ST, ,OMAHA,68134,21100.0,266600.0,287700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1344.0,1.0,1971.0,Split Entry,Average,Average,0.2,9125.0,41.30797850370776,-96.06282188731277,douglas
0711301684,17175 PARKER ST,17175, ,PARKER,ST, ,DOUGLAS COUNTY,68118,40100.0,414700.0,454800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2550.0,2.0,2002.0,2 Story,Good,Average,0.2,8850.0,41.2763899421605,-96.18286444779096,douglas
1601395853,7841 BONDESSON ST,7841, ,BONDESSON,ST, ,OMAHA,68122,28200.0,207100.0,235300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1085.0,1.0,2006.0,Split Entry,Average,Average,0.16,7150.0,41.339491189802985,-96.03492672884668,douglas
1601396234,7603 FILLMORE ST,7603, ,FILLMORE,ST, ,OMAHA,68122,28900.0,223400.0,252300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1080.0,1.0,2004.0,Mult Level,Average,Average,0.194,8450.0,41.341504169873204,-96.0305714686485,douglas
1601396047,8928 N 78 AVENUE CR,8928,N,78 AVENUE,CR, ,OMAHA,68122,27700.0,213700.0,241400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1080.0,1.0,2004.0,Mult Level,Average,Average,0.14,6279.0,41.34066977902538,-96.03421493263268,douglas
1601396057,8948 N 78 AVENUE CR,8948,N,78 AVENUE,CR, ,OMAHA,68122,25000.0,225000.0,250000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1427.0,1.5,2004.0,Tri Level,Average,Average,0.15,6400.0,41.341411227612454,-96.03412076164594,douglas
1601396302,7613 HOWELL ST,7613, ,HOWELL,ST, ,OMAHA,68122,28100.0,217800.0,245900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1080.0,1.0,2004.0,Mult Level,Average,Average,0.16,6970.0,41.34229172660715,-96.0310184479303,douglas
1601396210,8814 N 75 AV,8814,N,75,AV, ,OMAHA,68122,28100.0,231000.0,259100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1427.0,1.5,2005.0,Tri Level,Average,Average,0.16,6970.0,41.3418541720491,-96.0296438889336,douglas
1601396106,7510 HOWELL ST,7510, ,HOWELL,ST, ,OMAHA,68122,28400.0,204700.0,233100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1085.0,1.0,2005.0,Split Entry,Average,Average,0.17,7405.0,41.34277181226991,-96.02915424504224,douglas
1842021494,9806 HARTMAN AV,9806, ,HARTMAN,AV, ,OMAHA,68134,26300.0,194500.0,220800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2004.0,1.5,1966.0,1 1/2 Story Fin,Average,Average,0.32,14076.0,41.31011190558691,-96.06560179021331,douglas
0711301564,17235 WINDSOR DR,17235, ,WINDSOR,DR, ,DOUGLAS COUNTY,68118,43000.0,385700.0,428700.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2306.0,2.0,2004.0,2 Story,Good,Average,0.26,11620.0,41.274774023923975,-96.1835762329495,douglas
0808355728,10267 NEBRASKA AV,10267, ,NEBRASKA,AV, ,OMAHA,68134,32600.0,263700.0,296300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2016.0,2.0,2000.0,2 Story,Average,Average,0.19,8450.0,41.31423807500326,-96.07319193169057,douglas
0808355832,6326 N 103 AV,6326,N,103,AV, ,OMAHA,68134,32800.0,325700.0,358500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2301.0,2.0,2002.0,2 Story,Average,Average,0.24,10586.0,41.31636104802903,-96.07464152232546,douglas
0808355674,6703 N 102 AV,6703,N,102,AV, ,OMAHA,68122,32800.0,322300.0,355100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2559.0,2.0,1996.0,2 Story,Average,Average,0.23,10140.0,41.318864670931525,-96.0720811570327,douglas
0808355370,10420 NEWPORT AV,10420, ,NEWPORT,AV, ,OMAHA,68122,32500.0,277300.0,309800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2335.0,2.0,1994.0,2 Story,Average,Average,0.18,8125.0,41.31943890504918,-96.07719571825703,douglas
0808355348,10518 MARY ST,10518, ,MARY,ST, ,OMAHA,68122,33000.0,235000.0,268000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1571.0,1.0,1993.0,Split Entry,Average,Average,0.28,12240.0,41.32082042926368,-96.07809821925652,douglas
1601395164,8827 N 82 ST,8827,N,82,ST, ,OMAHA,68122,27200.0,213800.0,241000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1106.0,1.0,1998.0,Mult Level,Average,Average,0.12,5400.0,41.340547915745056,-96.03918022425924,douglas
1601395122,8836 N 81 AV,8836,N,81,AV, ,OMAHA,68122,27400.0,188400.0,215800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1076.0,1.0,1996.0,Split Entry,Average,Fair,0.13,5760.0,41.340770591699005,-96.03885300533314,douglas
1601395498,8191 TUCKER ST,8191, ,TUCKER,ST, ,OMAHA,68122,28800.0,207600.0,236400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1084.0,1.0,1994.0,Split Entry,Average,Average,0.18,8255.0,41.33795921851592,-96.0401382245178,douglas
1601395446,8198 TUCKER ST,8198, ,TUCKER,ST, ,OMAHA,68122,27200.0,231700.0,258900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1239.0,1.0,1995.0,Split Entry,Average,Average,0.12,5490.0,41.33828577000162,-96.04057244248266,douglas
1601395224,8844 N 82 AV,8844,N,82,AV, ,OMAHA,68122,27700.0,212300.0,240000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1152.0,1.0,1995.0,Split Entry,Average,Average,0.14,6200.0,41.34078025955459,-96.04078814802277,douglas
0530669132,7413 N 107 ST,7413,N,107,ST, ,DOUGLAS COUNTY,68122,22000.0,319000.0,341000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2332.0,2.0,2006.0,2 Story,Average,Good,0.15,6534.0,41.326727869860875,-96.07955063751398,douglas
